score;completeness;rescuebot_action;rescuebot_location;a-def-1_action;a-def-1_location;world_nr;tick_nr
15;0.375;;(4, 2);;(3, 2);1;1860
15;0.375;;(4, 2);;(3, 2);1;1861
15;0.375;;(4, 2);;(3, 2);1;1862
15;0.375;;(4, 2);;(3, 2);1;1863
15;0.375;;(4, 2);;(3, 2);1;1864
15;0.375;;(4, 2);;(3, 2);1;1865
15;0.375;Idle;(4, 2);;(3, 2);1;1866
15;0.375;Idle;(4, 2);;(3, 2);1;1867
15;0.375;Idle;(4, 2);;(3, 2);1;1868
15;0.375;Idle;(4, 2);;(3, 2);1;1869
15;0.375;Idle;(4, 2);;(3, 2);1;1870
15;0.375;Idle;(4, 2);;(3, 2);1;1871
15;0.375;Idle;(4, 2);;(3, 2);1;1872
15;0.375;Idle;(4, 2);;(3, 2);1;1873
15;0.375;Idle;(4, 2);;(3, 2);1;1874
15;0.375;Idle;(4, 2);;(3, 2);1;1875
15;0.375;Idle;(4, 2);;(3, 2);1;1876
15;0.375;Idle;(4, 2);;(3, 2);1;1877
15;0.375;Idle;(4, 2);;(3, 2);1;1878
15;0.375;Idle;(4, 2);;(3, 2);1;1879
15;0.375;Idle;(4, 2);;(3, 2);1;1880
15;0.375;Idle;(4, 2);;(3, 2);1;1881
15;0.375;Idle;(4, 2);;(3, 2);1;1882
15;0.375;Idle;(4, 2);;(3, 2);1;1883
15;0.375;Idle;(4, 2);;(3, 2);1;1884
15;0.375;Idle;(4, 2);;(3, 2);1;1885
15;0.375;Idle;(4, 2);;(3, 2);1;1886
15;0.375;Idle;(4, 2);;(3, 2);1;1887
15;0.375;Idle;(4, 2);;(3, 2);1;1888
15;0.375;Idle;(4, 2);;(3, 2);1;1889
15;0.375;Idle;(4, 2);;(3, 2);1;1890
15;0.375;Idle;(4, 2);CarryObject;(3, 2);1;1891
15;0.375;MoveSouth;(4, 2);;(3, 2);1;1892
15;0.375;MoveSouth;(4, 2);MoveSouth;(3, 3);1;1893
15;0.375;MoveSouth;(4, 2);;(3, 3);1;1894
15;0.375;MoveSouth;(4, 2);;(3, 3);1;1895
15;0.375;MoveSouth;(4, 2);;(3, 3);1;1896
15;0.375;MoveSouth;(4, 2);MoveSouth;(3, 4);1;1897
15;0.375;MoveSouth;(4, 2);;(3, 4);1;1898
15;0.375;MoveSouth;(4, 2);;(3, 4);1;1899
15;0.375;MoveSouth;(4, 3);;(3, 4);1;1900
15;0.375;MoveSouthWest;(4, 3);MoveSouth;(3, 5);1;1901
15;0.375;MoveSouthWest;(4, 3);;(3, 5);1;1902
15;0.375;MoveSouthWest;(4, 3);;(3, 5);1;1903
15;0.375;MoveSouthWest;(4, 3);MoveEast;(4, 5);1;1904
15;0.375;MoveSouthWest;(4, 3);;(4, 5);1;1905
15;0.375;MoveSouthWest;(4, 3);;(4, 5);1;1906
15;0.375;MoveSouthWest;(4, 3);MoveEast;(5, 5);1;1907
15;0.375;MoveSouthWest;(4, 3);MoveEast;(6, 5);1;1908
15;0.375;MoveSouthWest;(3, 4);MoveEast;(6, 5);1;1909
15;0.375;MoveSouthEast;(3, 4);MoveEast;(6, 5);1;1910
15;0.375;MoveSouthEast;(3, 4);MoveEast;(6, 5);1;1911
15;0.375;MoveSouthEast;(3, 4);MoveEast;(6, 5);1;1912
15;0.375;MoveSouthEast;(3, 4);MoveEast;(6, 5);1;1913
15;0.375;MoveSouthEast;(3, 4);MoveEast;(7, 5);1;1914
15;0.375;MoveSouthEast;(3, 4);MoveSouth;(7, 5);1;1915
15;0.375;MoveSouthEast;(3, 4);MoveSouth;(7, 5);1;1916
15;0.375;MoveSouthEast;(3, 4);MoveSouth;(7, 5);1;1917
15;0.375;MoveSouthEast;(4, 5);MoveSouth;(7, 5);1;1918
15;0.375;MoveSouthEast;(4, 5);MoveSouth;(7, 5);1;1919
15;0.375;MoveSouthEast;(4, 5);MoveSouth;(7, 6);1;1920
15;0.375;MoveSouthEast;(4, 5);MoveEast;(8, 6);1;1921
15;0.375;MoveSouthEast;(4, 5);MoveEast;(9, 6);1;1922
15;0.375;MoveSouthEast;(4, 5);MoveEast;(10, 6);1;1923
15;0.375;MoveSouthEast;(4, 5);MoveEast;(10, 6);1;1924
15;0.375;MoveSouthEast;(4, 5);MoveEast;(10, 6);1;1925
15;0.375;MoveSouthEast;(4, 5);MoveEast;(10, 6);1;1926
15;0.375;MoveSouthEast;(5, 6);MoveEast;(10, 6);1;1927
15;0.375;MoveSouthEast;(5, 6);MoveEast;(10, 6);1;1928
15;0.375;MoveSouthEast;(5, 6);MoveEast;(11, 6);1;1929
15;0.375;MoveSouthEast;(5, 6);MoveEast;(11, 6);1;1930
15;0.375;MoveSouthEast;(5, 6);MoveEast;(11, 6);1;1931
15;0.375;MoveSouthEast;(5, 6);MoveEast;(11, 6);1;1932
15;0.375;MoveSouthEast;(5, 6);MoveEast;(11, 6);1;1933
15;0.375;MoveSouthEast;(5, 6);MoveEast;(11, 6);1;1934
15;0.375;MoveSouthEast;(5, 6);MoveEast;(12, 6);1;1935
15;0.375;MoveSouthEast;(6, 7);MoveEast;(12, 6);1;1936
15;0.375;MoveSouth;(6, 7);MoveEast;(12, 6);1;1937
15;0.375;MoveSouth;(6, 7);MoveEast;(12, 6);1;1938
15;0.375;MoveSouth;(6, 7);MoveEast;(12, 6);1;1939
15;0.375;MoveSouth;(6, 7);MoveEast;(12, 6);1;1940
15;0.375;MoveSouth;(6, 7);MoveEast;(13, 6);1;1941
15;0.375;MoveSouth;(6, 7);MoveEast;(14, 6);1;1942
15;0.375;MoveSouth;(6, 7);MoveEast;(15, 6);1;1943
15;0.375;MoveSouth;(6, 7);MoveEast;(16, 6);1;1944
15;0.375;MoveSouth;(6, 8);MoveEast;(17, 6);1;1945
15;0.375;MoveSouth;(6, 8);MoveEast;(18, 6);1;1946
15;0.375;MoveSouth;(6, 8);MoveEast;(19, 6);1;1947
15;0.375;MoveSouth;(6, 8);;(19, 6);1;1948
15;0.375;MoveSouth;(6, 8);;(19, 6);1;1949
15;0.375;MoveSouth;(6, 8);;(19, 6);1;1950
15;0.375;MoveSouth;(6, 8);MoveSouth;(19, 6);1;1951
15;0.375;MoveSouth;(6, 8);MoveSouth;(19, 6);1;1952
15;0.375;MoveSouth;(6, 8);MoveSouth;(19, 6);1;1953
15;0.375;MoveSouth;(6, 9);MoveSouth;(19, 6);1;1954
15;0.375;MoveSouth;(6, 9);MoveSouth;(19, 6);1;1955
15;0.375;MoveSouth;(6, 9);MoveSouth;(19, 7);1;1956
15;0.375;MoveSouth;(6, 9);MoveSouth;(19, 7);1;1957
15;0.375;MoveSouth;(6, 9);MoveSouth;(19, 7);1;1958
15;0.375;MoveSouth;(6, 9);MoveSouth;(19, 7);1;1959
15;0.375;MoveSouth;(6, 9);MoveSouth;(19, 7);1;1960
15;0.375;MoveSouth;(6, 9);MoveSouth;(19, 7);1;1961
15;0.375;MoveSouth;(6, 9);MoveSouth;(19, 8);1;1962
15;0.375;MoveSouth;(6, 10);MoveSouth;(19, 8);1;1963
15;0.375;MoveSouth;(6, 10);MoveSouth;(19, 8);1;1964
15;0.375;MoveSouth;(6, 10);MoveSouth;(19, 8);1;1965
15;0.375;MoveSouth;(6, 10);MoveSouth;(19, 8);1;1966
15;0.375;MoveSouth;(6, 10);MoveSouth;(19, 8);1;1967
15;0.375;MoveSouth;(6, 10);MoveSouth;(19, 9);1;1968
15;0.375;MoveSouth;(6, 10);MoveSouth;(19, 9);1;1969
15;0.375;MoveSouth;(6, 10);MoveSouth;(19, 9);1;1970
15;0.375;MoveSouth;(6, 10);MoveSouth;(19, 9);1;1971
15;0.375;MoveSouth;(6, 11);MoveSouth;(19, 9);1;1972
15;0.375;MoveSouth;(6, 11);MoveSouth;(19, 9);1;1973
15;0.375;MoveSouth;(6, 11);MoveSouth;(19, 10);1;1974
15;0.375;MoveSouth;(6, 11);;(19, 10);1;1975
15;0.375;MoveSouth;(6, 11);;(19, 10);1;1976
15;0.375;MoveSouth;(6, 11);MoveSouth;(19, 11);1;1977
15;0.375;MoveSouth;(6, 11);;(19, 11);1;1978
15;0.375;MoveSouth;(6, 11);;(19, 11);1;1979
15;0.375;MoveSouth;(6, 11);MoveEast;(20, 11);1;1980
15;0.375;MoveSouth;(6, 12);;(20, 11);1;1981
15;0.375;MoveSouth;(6, 12);;(20, 11);1;1982
15;0.375;MoveSouth;(6, 12);MoveEast;(21, 11);1;1983
15;0.375;MoveSouth;(6, 12);;(21, 11);1;1984
15;0.375;MoveSouth;(6, 12);MoveEast;(22, 11);1;1985
15;0.375;MoveSouth;(6, 12);;(22, 11);1;1986
15;0.375;MoveSouth;(6, 12);;(22, 11);1;1987
15;0.375;MoveSouth;(6, 12);;(22, 11);1;1988
15;0.375;MoveSouth;(6, 12);;(22, 11);1;1989
15;0.375;MoveSouth;(6, 12);MoveSouth;(22, 12);1;1990
15;0.375;MoveSouth;(6, 12);;(22, 12);1;1991
15;0.375;MoveSouth;(6, 12);;(22, 12);1;1992
15;0.375;MoveSouth;(6, 12);;(22, 12);1;1993
15;0.375;MoveSouth;(6, 12);MoveEast;(23, 12);1;1994
15;0.375;MoveSouth;(6, 13);;(23, 12);1;1995
15;0.375;MoveSouth;(6, 13);;(23, 12);1;1996
15;0.375;MoveSouth;(6, 13);;(23, 12);1;1997
15;0.375;MoveSouth;(6, 13);;(23, 12);1;1998
15;0.375;MoveSouth;(6, 13);;(23, 12);1;1999
15;0.375;MoveSouth;(6, 13);;(23, 12);1;2000
15;0.375;MoveSouth;(6, 13);;(23, 12);1;2001
15;0.375;MoveSouth;(6, 13);;(23, 12);1;2002
15;0.375;MoveSouth;(6, 13);;(23, 12);1;2003
15;0.375;MoveSouth;(6, 13);;(23, 12);1;2004
15;0.375;MoveSouth;(6, 13);;(23, 12);1;2005
15;0.375;MoveSouth;(6, 13);;(23, 12);1;2006
15;0.375;MoveSouth;(6, 13);;(23, 12);1;2007
18;0.5;MoveSouth;(6, 13);Drop;(23, 12);1;2008
18;0.5;MoveSouth;(6, 14);;(23, 12);1;2009
18;0.5;MoveSouth;(6, 14);;(23, 12);1;2010
18;0.5;MoveSouth;(6, 14);MoveWest;(22, 12);1;2011
18;0.5;MoveSouth;(6, 14);;(22, 12);1;2012
18;0.5;MoveSouth;(6, 14);;(22, 12);1;2013
18;0.5;MoveSouth;(6, 14);MoveWest;(21, 12);1;2014
18;0.5;MoveSouth;(6, 14);;(21, 12);1;2015
18;0.5;MoveSouth;(6, 14);;(21, 12);1;2016
18;0.5;MoveSouth;(6, 14);MoveWest;(20, 12);1;2017
18;0.5;MoveSouth;(6, 14);;(20, 12);1;2018
18;0.5;MoveSouth;(6, 14);;(20, 12);1;2019
18;0.5;MoveSouth;(6, 14);;(20, 12);1;2020
18;0.5;MoveSouth;(6, 14);;(20, 12);1;2021
18;0.5;MoveSouth;(6, 14);;(20, 12);1;2022
18;0.5;MoveSouth;(6, 15);;(20, 12);1;2023
18;0.5;MoveSouth;(6, 15);;(20, 12);1;2024
18;0.5;MoveSouth;(6, 15);;(20, 12);1;2025
18;0.5;MoveSouth;(6, 15);;(20, 12);1;2026
18;0.5;MoveSouth;(6, 15);;(20, 12);1;2027
18;0.5;MoveSouth;(6, 15);;(20, 12);1;2028
18;0.5;MoveSouth;(6, 15);;(20, 12);1;2029
18;0.5;MoveSouth;(6, 15);;(20, 12);1;2030
18;0.5;MoveSouth;(6, 15);;(20, 12);1;2031
18;0.5;MoveSouth;(6, 15);;(20, 12);1;2032
18;0.5;MoveSouth;(6, 15);MoveSouth;(20, 13);1;2033
18;0.5;MoveSouth;(6, 15);;(20, 13);1;2034
18;0.5;MoveSouth;(6, 15);;(20, 13);1;2035
18;0.5;MoveSouth;(6, 15);;(20, 13);1;2036
18;0.5;MoveSouth;(6, 16);;(20, 13);1;2037
18;0.5;MoveSouthWest;(6, 16);MoveSouth;(20, 14);1;2038
18;0.5;MoveSouthWest;(6, 16);;(20, 14);1;2039
18;0.5;MoveSouthWest;(6, 16);;(20, 14);1;2040
18;0.5;MoveSouthWest;(6, 16);MoveWest;(19, 14);1;2041
18;0.5;MoveSouthWest;(6, 16);;(19, 14);1;2042
18;0.5;MoveSouthWest;(6, 16);MoveSouth;(19, 15);1;2043
18;0.5;MoveSouthWest;(6, 16);;(19, 15);1;2044
18;0.5;MoveSouthWest;(6, 16);MoveSouth;(19, 16);1;2045
18;0.5;MoveSouthWest;(6, 16);;(19, 16);1;2046
18;0.5;MoveSouthWest;(6, 16);MoveSouth;(19, 17);1;2047
18;0.5;MoveSouthWest;(6, 16);;(19, 17);1;2048
18;0.5;MoveSouthWest;(6, 16);MoveWest;(19, 17);1;2049
18;0.5;MoveSouthWest;(6, 16);MoveWest;(19, 17);1;2050
18;0.5;MoveSouthWest;(5, 17);MoveWest;(19, 17);1;2051
18;0.5;MoveWest;(5, 17);MoveWest;(19, 17);1;2052
18;0.5;MoveWest;(5, 17);MoveWest;(19, 17);1;2053
18;0.5;MoveWest;(5, 17);MoveWest;(18, 17);1;2054
18;0.5;MoveWest;(5, 17);MoveWest;(18, 17);1;2055
18;0.5;MoveWest;(5, 17);MoveWest;(18, 17);1;2056
18;0.5;MoveWest;(5, 17);MoveWest;(18, 17);1;2057
18;0.5;MoveWest;(5, 17);MoveWest;(18, 17);1;2058
18;0.5;MoveWest;(5, 17);MoveWest;(18, 17);1;2059
18;0.5;MoveWest;(5, 17);MoveWest;(17, 17);1;2060
18;0.5;MoveWest;(5, 17);;(17, 17);1;2061
18;0.5;MoveWest;(5, 17);;(17, 17);1;2062
18;0.5;MoveWest;(5, 17);;(17, 17);1;2063
18;0.5;MoveWest;(5, 17);;(17, 17);1;2064
18;0.5;MoveWest;(4, 17);;(17, 17);1;2065
18;0.5;MoveWest;(4, 17);;(17, 17);1;2066
18;0.5;MoveWest;(4, 17);;(17, 17);1;2067
18;0.5;MoveWest;(4, 17);;(17, 17);1;2068
18;0.5;MoveWest;(4, 17);;(17, 17);1;2069
18;0.5;MoveWest;(4, 17);;(17, 17);1;2070
18;0.5;MoveWest;(4, 17);;(17, 17);1;2071
18;0.5;MoveWest;(4, 17);MoveWest;(17, 17);1;2072
18;0.5;MoveWest;(4, 17);MoveWest;(17, 17);1;2073
18;0.5;MoveWest;(4, 17);MoveWest;(17, 17);1;2074
18;0.5;MoveWest;(4, 17);MoveWest;(17, 17);1;2075
18;0.5;MoveWest;(4, 17);MoveWest;(17, 17);1;2076
18;0.5;MoveWest;(4, 17);MoveWest;(16, 17);1;2077
18;0.5;MoveWest;(4, 17);MoveWest;(16, 17);1;2078
18;0.5;MoveWest;(3, 17);MoveWest;(16, 17);1;2079
18;0.5;;(3, 17);MoveWest;(16, 17);1;2080
18;0.5;;(3, 17);MoveWest;(16, 17);1;2081
18;0.5;;(3, 17);MoveWest;(16, 17);1;2082
18;0.5;;(3, 17);MoveWest;(15, 17);1;2083
18;0.5;;(3, 17);MoveNorth;(15, 16);1;2084
18;0.5;;(3, 17);;(15, 16);1;2085
18;0.5;;(3, 17);;(15, 16);1;2086
18;0.5;;(3, 17);MoveNorth;(15, 15);1;2087
18;0.5;;(3, 17);;(15, 15);1;2088
18;0.5;;(3, 17);MoveNorth;(15, 14);1;2089
18;0.5;;(3, 17);;(15, 14);1;2090
18;0.5;;(3, 17);;(15, 14);1;2091
18;0.5;;(3, 17);;(15, 14);1;2092
18;0.5;;(3, 17);;(15, 14);1;2093
18;0.5;;(3, 17);MoveSouth;(15, 15);1;2094
18;0.5;;(3, 17);;(15, 15);1;2095
18;0.5;;(3, 17);MoveSouth;(15, 16);1;2096
18;0.5;;(3, 17);;(15, 16);1;2097
18;0.5;;(3, 17);MoveSouth;(15, 17);1;2098
18;0.5;;(3, 17);;(15, 17);1;2099
18;0.5;;(3, 17);MoveSouth;(15, 18);1;2100
18;0.5;;(3, 17);;(15, 18);1;2101
18;0.5;;(3, 17);;(15, 18);1;2102
18;0.5;;(3, 17);;(15, 18);1;2103
18;0.5;;(3, 17);MoveWest;(14, 18);1;2104
18;0.5;;(3, 17);;(14, 18);1;2105
18;0.5;;(3, 17);;(14, 18);1;2106
18;0.5;;(3, 17);MoveWest;(14, 18);1;2107
18;0.5;;(3, 17);MoveWest;(14, 18);1;2108
18;0.5;;(3, 17);MoveWest;(14, 18);1;2109
18;0.5;;(3, 17);MoveWest;(14, 18);1;2110
18;0.5;;(3, 17);MoveWest;(14, 18);1;2111
18;0.5;;(3, 17);MoveWest;(13, 18);1;2112
18;0.5;;(3, 17);MoveWest;(13, 18);1;2113
18;0.5;;(3, 17);MoveWest;(13, 18);1;2114
18;0.5;;(3, 17);MoveWest;(13, 18);1;2115
18;0.5;;(3, 17);MoveWest;(13, 18);1;2116
18;0.5;;(3, 17);MoveWest;(13, 18);1;2117
18;0.5;;(3, 17);MoveWest;(12, 18);1;2118
18;0.5;;(3, 17);;(12, 18);1;2119
18;0.5;;(3, 17);;(12, 18);1;2120
18;0.5;;(3, 17);;(12, 18);1;2121
18;0.5;;(3, 17);;(12, 18);1;2122
18;0.5;;(3, 17);;(12, 18);1;2123
18;0.5;;(3, 17);;(12, 18);1;2124
18;0.5;;(3, 17);;(12, 18);1;2125
18;0.5;;(3, 17);;(12, 18);1;2126
18;0.5;;(3, 17);;(12, 18);1;2127
18;0.5;;(3, 17);MoveWest;(12, 18);1;2128
18;0.5;;(3, 17);MoveWest;(12, 18);1;2129
18;0.5;;(3, 17);MoveWest;(12, 18);1;2130
18;0.5;;(3, 17);MoveWest;(12, 18);1;2131
18;0.5;;(3, 17);MoveWest;(12, 18);1;2132
18;0.5;;(3, 17);MoveWest;(11, 18);1;2133
18;0.5;;(3, 17);MoveWest;(11, 18);1;2134
18;0.5;;(3, 17);MoveWest;(11, 18);1;2135
18;0.5;;(3, 17);MoveWest;(11, 18);1;2136
18;0.5;;(3, 17);MoveWest;(11, 18);1;2137
18;0.5;;(3, 17);MoveWest;(11, 18);1;2138
18;0.5;;(3, 17);MoveWest;(10, 18);1;2139
18;0.5;;(3, 17);MoveWest;(10, 18);1;2140
18;0.5;;(3, 17);MoveWest;(10, 18);1;2141
18;0.5;;(3, 17);MoveWest;(10, 18);1;2142
18;0.5;;(3, 17);MoveWest;(10, 18);1;2143
18;0.5;;(3, 17);MoveWest;(10, 18);1;2144
18;0.5;;(3, 17);MoveWest;(9, 18);1;2145
18;0.5;;(3, 17);MoveWest;(8, 18);1;2146
18;0.5;;(3, 17);MoveWest;(7, 18);1;2147
18;0.5;;(3, 17);MoveWest;(6, 18);1;2148
18;0.5;;(3, 17);MoveWest;(5, 18);1;2149
18;0.5;;(3, 17);MoveWest;(4, 18);1;2150
18;0.5;;(3, 17);;(4, 18);1;2151
18;0.5;;(3, 17);;(4, 18);1;2152
18;0.5;;(3, 17);;(4, 18);1;2153
18;0.5;;(3, 17);;(4, 18);1;2154
18;0.5;;(3, 17);MoveNorth;(4, 17);1;2155
18;0.5;;(3, 17);;(4, 17);1;2156
18;0.5;;(3, 17);;(4, 17);1;2157
18;0.5;;(3, 17);;(4, 17);1;2158
18;0.5;;(3, 17);;(4, 17);1;2159
18;0.5;;(3, 17);MoveWest;(4, 17);1;2160
18;0.5;;(3, 17);MoveWest;(4, 17);1;2161
18;0.5;;(3, 17);MoveWest;(4, 17);1;2162
18;0.5;;(3, 17);MoveWest;(4, 17);1;2163
18;0.5;;(3, 17);MoveWest;(4, 17);1;2164
18;0.5;;(3, 17);MoveWest;(3, 17);1;2165
18;0.5;;(3, 17);;(3, 17);1;2166
18;0.5;;(3, 17);;(3, 17);1;2167
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2168
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2169
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2170
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2171
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2172
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2173
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2174
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2175
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2176
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2177
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2178
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2179
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2180
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2181
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2182
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2183
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2184
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2185
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2186
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2187
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2188
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2189
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2190
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2191
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2192
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2193
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2194
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2195
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2196
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2197
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2198
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2199
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2200
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2201
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2202
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2203
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2204
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2205
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2206
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2207
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2208
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2209
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2210
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2211
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2212
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2213
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2214
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2215
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2216
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2217
18;0.5;;(3, 17);RemoveObjectTogether;(3, 17);1;2218
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2219
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2220
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2221
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2222
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2223
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2224
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2225
18;0.5;MoveNorth;(3, 17);;(3, 17);1;2226
18;0.5;MoveNorth;(3, 16);;(3, 17);1;2227
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;2228
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;2229
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;2230
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;2231
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;2232
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;2233
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;2234
18;0.5;MoveNorthWest;(3, 16);;(3, 17);1;2235
18;0.5;MoveNorthWest;(2, 15);;(3, 17);1;2236
18;0.5;MoveNorth;(2, 15);;(3, 17);1;2237
18;0.5;MoveNorth;(2, 15);;(3, 17);1;2238
18;0.5;MoveNorth;(2, 15);;(3, 17);1;2239
18;0.5;MoveNorth;(2, 15);;(3, 17);1;2240
18;0.5;MoveNorth;(2, 15);;(3, 17);1;2241
18;0.5;MoveNorth;(2, 15);;(3, 17);1;2242
18;0.5;MoveNorth;(2, 15);;(3, 17);1;2243
18;0.5;MoveNorth;(2, 15);;(3, 17);1;2244
18;0.5;MoveNorth;(2, 14);;(3, 17);1;2245
18;0.5;MoveSouthEast;(2, 14);;(3, 17);1;2246
18;0.5;MoveSouthEast;(2, 14);;(3, 17);1;2247
18;0.5;MoveSouthEast;(2, 14);;(3, 17);1;2248
18;0.5;MoveSouthEast;(2, 14);MoveEast;(4, 17);1;2249
18;0.5;MoveSouthEast;(2, 14);;(4, 17);1;2250
18;0.5;MoveSouthEast;(2, 14);;(4, 17);1;2251
18;0.5;MoveSouthEast;(2, 14);MoveNorth;(4, 17);1;2252
18;0.5;MoveSouthEast;(2, 14);MoveNorth;(4, 17);1;2253
18;0.5;MoveSouthEast;(3, 15);MoveNorth;(4, 17);1;2254
18;0.5;MoveNorthEast;(3, 15);MoveNorth;(4, 17);1;2255
18;0.5;MoveNorthEast;(3, 15);MoveNorth;(4, 17);1;2256
18;0.5;MoveNorthEast;(3, 15);MoveNorth;(4, 17);1;2257
18;0.5;MoveNorthEast;(3, 15);MoveWest;(4, 17);1;2258
18;0.5;MoveNorthEast;(3, 15);MoveWest;(4, 17);1;2259
18;0.5;MoveNorthEast;(3, 15);MoveWest;(4, 17);1;2260
18;0.5;MoveNorthEast;(3, 15);MoveWest;(4, 17);1;2261
18;0.5;MoveNorthEast;(3, 15);MoveWest;(4, 17);1;2262
18;0.5;MoveNorthEast;(4, 14);MoveWest;(3, 17);1;2263
18;0.5;;(4, 14);MoveNorth;(3, 16);1;2264
18;0.5;;(4, 14);MoveNorth;(3, 15);1;2265
18;0.5;;(4, 14);MoveNorth;(3, 14);1;2266
18;0.5;;(4, 14);;(3, 14);1;2267
18;0.5;;(4, 14);;(3, 14);1;2268
18;0.5;;(4, 14);;(3, 14);1;2269
18;0.5;;(4, 14);;(3, 14);1;2270
18;0.5;;(4, 14);;(3, 14);1;2271
18;0.5;;(4, 14);;(3, 14);1;2272
18;0.5;;(4, 14);;(3, 14);1;2273
18;0.5;;(4, 14);;(3, 14);1;2274
18;0.5;;(4, 14);;(3, 14);1;2275
18;0.5;;(4, 14);;(3, 14);1;2276
18;0.5;;(4, 14);;(3, 14);1;2277
18;0.5;;(4, 14);;(3, 14);1;2278
18;0.5;Idle;(4, 14);;(3, 14);1;2279
18;0.5;Idle;(4, 14);;(3, 14);1;2280
18;0.5;Idle;(4, 14);;(3, 14);1;2281
18;0.5;Idle;(4, 14);;(3, 14);1;2282
18;0.5;Idle;(4, 14);;(3, 14);1;2283
18;0.5;Idle;(4, 14);MoveSouth;(3, 15);1;2284
18;0.5;Idle;(4, 14);;(3, 15);1;2285
18;0.5;Idle;(4, 14);;(3, 15);1;2286
18;0.5;Idle;(4, 14);;(3, 15);1;2287
18;0.5;Idle;(4, 14);;(3, 15);1;2288
18;0.5;Idle;(4, 14);;(3, 15);1;2289
18;0.5;Idle;(4, 14);;(3, 15);1;2290
18;0.5;Idle;(4, 14);;(3, 15);1;2291
18;0.5;Idle;(4, 14);;(3, 15);1;2292
18;0.5;Idle;(4, 14);;(3, 15);1;2293
