score;completeness;rescuebot_action;rescuebot_location;aral_action;aral_location;world_nr;tick_nr
9;0.375;;(10, 3);;(19, 12);1;18213
9;0.375;;(10, 3);;(19, 12);1;18214
9;0.375;;(10, 3);;(19, 12);1;18215
9;0.375;;(10, 3);;(19, 12);1;18216
9;0.375;;(10, 3);;(19, 12);1;18217
9;0.375;;(10, 3);;(19, 12);1;18218
9;0.375;;(10, 3);;(19, 12);1;18219
9;0.375;;(10, 3);;(19, 12);1;18220
9;0.375;;(10, 3);;(19, 12);1;18221
9;0.375;;(10, 3);;(19, 12);1;18222
9;0.375;;(10, 3);;(19, 12);1;18223
9;0.375;;(10, 3);;(19, 12);1;18224
9;0.375;;(10, 3);;(19, 12);1;18225
9;0.375;;(10, 3);;(19, 12);1;18226
9;0.375;;(10, 3);;(19, 12);1;18227
9;0.375;;(10, 3);;(19, 12);1;18228
9;0.375;;(10, 3);;(19, 12);1;18229
9;0.375;;(10, 3);;(19, 12);1;18230
9;0.375;;(10, 3);;(19, 12);1;18231
9;0.375;;(10, 3);;(19, 12);1;18232
9;0.375;;(10, 3);;(19, 12);1;18233
9;0.375;;(10, 3);;(19, 12);1;18234
9;0.375;;(10, 3);;(19, 12);1;18235
9;0.375;;(10, 3);;(19, 12);1;18236
9;0.375;;(10, 3);;(19, 12);1;18237
9;0.375;;(10, 3);;(19, 12);1;18238
9;0.375;;(10, 3);;(19, 12);1;18239
9;0.375;;(10, 3);;(19, 12);1;18240
9;0.375;;(10, 3);;(19, 12);1;18241
9;0.375;;(10, 3);;(19, 12);1;18242
9;0.375;;(10, 3);;(19, 12);1;18243
9;0.375;;(10, 3);;(19, 12);1;18244
9;0.375;;(10, 3);;(19, 12);1;18245
9;0.375;;(10, 3);;(19, 12);1;18246
9;0.375;;(10, 3);;(19, 12);1;18247
9;0.375;;(10, 3);;(19, 12);1;18248
9;0.375;;(10, 3);;(19, 12);1;18249
9;0.375;;(10, 3);;(19, 12);1;18250
9;0.375;;(10, 3);;(19, 12);1;18251
9;0.375;;(10, 3);;(19, 12);1;18252
9;0.375;;(10, 3);;(19, 12);1;18253
9;0.375;;(10, 3);;(19, 12);1;18254
9;0.375;;(10, 3);;(19, 12);1;18255
9;0.375;;(10, 3);;(19, 12);1;18256
9;0.375;;(10, 3);;(19, 12);1;18257
9;0.375;;(10, 3);;(19, 12);1;18258
9;0.375;;(10, 3);;(19, 12);1;18259
9;0.375;;(10, 3);;(19, 12);1;18260
9;0.375;;(10, 3);;(19, 12);1;18261
9;0.375;;(10, 3);;(19, 12);1;18262
9;0.375;;(10, 3);;(19, 12);1;18263
9;0.375;;(10, 3);;(19, 12);1;18264
9;0.375;;(10, 3);;(19, 12);1;18265
9;0.375;;(10, 3);;(19, 12);1;18266
9;0.375;;(10, 3);;(19, 12);1;18267
9;0.375;;(10, 3);;(19, 12);1;18268
9;0.375;;(10, 3);;(19, 12);1;18269
9;0.375;;(10, 3);;(19, 12);1;18270
9;0.375;;(10, 3);;(19, 12);1;18271
9;0.375;;(10, 3);;(19, 12);1;18272
9;0.375;;(10, 3);;(19, 12);1;18273
9;0.375;;(10, 3);;(19, 12);1;18274
9;0.375;;(10, 3);;(19, 12);1;18275
9;0.375;;(10, 3);;(19, 12);1;18276
9;0.375;;(10, 3);;(19, 12);1;18277
9;0.375;;(10, 3);;(19, 12);1;18278
9;0.375;;(10, 3);;(19, 12);1;18279
9;0.375;;(10, 3);;(19, 12);1;18280
9;0.375;;(10, 3);;(19, 12);1;18281
9;0.375;;(10, 3);;(19, 12);1;18282
9;0.375;;(10, 3);;(19, 12);1;18283
9;0.375;;(10, 3);;(19, 12);1;18284
9;0.375;;(10, 3);;(19, 12);1;18285
9;0.375;;(10, 3);;(19, 12);1;18286
9;0.375;;(10, 3);;(19, 12);1;18287
9;0.375;;(10, 3);;(19, 12);1;18288
9;0.375;;(10, 3);;(19, 12);1;18289
9;0.375;;(10, 3);;(19, 12);1;18290
9;0.375;;(10, 3);;(19, 12);1;18291
9;0.375;;(10, 3);;(19, 12);1;18292
9;0.375;;(10, 3);;(19, 12);1;18293
9;0.375;;(10, 3);;(19, 12);1;18294
9;0.375;;(10, 3);;(19, 12);1;18295
9;0.375;;(10, 3);;(19, 12);1;18296
9;0.375;;(10, 3);;(19, 12);1;18297
9;0.375;;(10, 3);;(19, 12);1;18298
9;0.375;;(10, 3);;(19, 12);1;18299
9;0.375;;(10, 3);;(19, 12);1;18300
9;0.375;;(10, 3);;(19, 12);1;18301
9;0.375;;(10, 3);;(19, 12);1;18302
9;0.375;;(10, 3);;(19, 12);1;18303
9;0.375;;(10, 3);;(19, 12);1;18304
9;0.375;;(10, 3);;(19, 12);1;18305
9;0.375;;(10, 3);;(19, 12);1;18306
9;0.375;;(10, 3);;(19, 12);1;18307
9;0.375;;(10, 3);;(19, 12);1;18308
9;0.375;;(10, 3);;(19, 12);1;18309
9;0.375;;(10, 3);;(19, 12);1;18310
9;0.375;;(10, 3);;(19, 12);1;18311
9;0.375;;(10, 3);;(19, 12);1;18312
9;0.375;;(10, 3);;(19, 12);1;18313
9;0.375;;(10, 3);;(19, 12);1;18314
9;0.375;;(10, 3);;(19, 12);1;18315
9;0.375;;(10, 3);;(19, 12);1;18316
9;0.375;;(10, 3);;(19, 12);1;18317
9;0.375;;(10, 3);;(19, 12);1;18318
9;0.375;;(10, 3);;(19, 12);1;18319
9;0.375;;(10, 3);;(19, 12);1;18320
9;0.375;;(10, 3);;(19, 12);1;18321
9;0.375;;(10, 3);;(19, 12);1;18322
9;0.375;;(10, 3);;(19, 12);1;18323
9;0.375;;(10, 3);;(19, 12);1;18324
9;0.375;;(10, 3);;(19, 12);1;18325
9;0.375;;(10, 3);;(19, 12);1;18326
9;0.375;;(10, 3);;(19, 12);1;18327
9;0.375;;(10, 3);;(19, 12);1;18328
9;0.375;;(10, 3);;(19, 12);1;18329
9;0.375;;(10, 3);;(19, 12);1;18330
9;0.375;;(10, 3);;(19, 12);1;18331
9;0.375;;(10, 3);;(19, 12);1;18332
9;0.375;;(10, 3);;(19, 12);1;18333
9;0.375;;(10, 3);;(19, 12);1;18334
9;0.375;;(10, 3);;(19, 12);1;18335
9;0.375;;(10, 3);;(19, 12);1;18336
9;0.375;;(10, 3);;(19, 12);1;18337
9;0.375;;(10, 3);;(19, 12);1;18338
9;0.375;;(10, 3);;(19, 12);1;18339
9;0.375;;(10, 3);;(19, 12);1;18340
9;0.375;;(10, 3);;(19, 12);1;18341
9;0.375;;(10, 3);;(19, 12);1;18342
9;0.375;;(10, 3);;(19, 12);1;18343
9;0.375;;(10, 3);;(19, 12);1;18344
9;0.375;;(10, 3);;(19, 12);1;18345
9;0.375;;(10, 3);;(19, 12);1;18346
9;0.375;;(10, 3);;(19, 12);1;18347
9;0.375;;(10, 3);;(19, 12);1;18348
9;0.375;;(10, 3);;(19, 12);1;18349
9;0.375;;(10, 3);;(19, 12);1;18350
9;0.375;;(10, 3);;(19, 12);1;18351
9;0.375;;(10, 3);;(19, 12);1;18352
9;0.375;;(10, 3);;(19, 12);1;18353
9;0.375;;(10, 3);;(19, 12);1;18354
9;0.375;;(10, 3);;(19, 12);1;18355
9;0.375;;(10, 3);;(19, 12);1;18356
9;0.375;;(10, 3);;(19, 12);1;18357
9;0.375;;(10, 3);;(19, 12);1;18358
9;0.375;;(10, 3);;(19, 12);1;18359
9;0.375;;(10, 3);;(19, 12);1;18360
9;0.375;;(10, 3);;(19, 12);1;18361
9;0.375;;(10, 3);;(19, 12);1;18362
9;0.375;;(10, 3);;(19, 12);1;18363
9;0.375;;(10, 3);;(19, 12);1;18364
9;0.375;;(10, 3);;(19, 12);1;18365
9;0.375;;(10, 3);;(19, 12);1;18366
9;0.375;;(10, 3);;(19, 12);1;18367
9;0.375;;(10, 3);;(19, 12);1;18368
9;0.375;;(10, 3);;(19, 12);1;18369
9;0.375;;(10, 3);;(19, 12);1;18370
9;0.375;;(10, 3);;(19, 12);1;18371
9;0.375;;(10, 3);;(19, 12);1;18372
9;0.375;;(10, 3);;(19, 12);1;18373
9;0.375;;(10, 3);;(19, 12);1;18374
9;0.375;;(10, 3);;(19, 12);1;18375
9;0.375;;(10, 3);;(19, 12);1;18376
9;0.375;;(10, 3);;(19, 12);1;18377
9;0.375;;(10, 3);;(19, 12);1;18378
9;0.375;;(10, 3);;(19, 12);1;18379
9;0.375;;(10, 3);;(19, 12);1;18380
9;0.375;;(10, 3);;(19, 12);1;18381
9;0.375;;(10, 3);;(19, 12);1;18382
9;0.375;;(10, 3);;(19, 12);1;18383
9;0.375;;(10, 3);;(19, 12);1;18384
9;0.375;;(10, 3);;(19, 12);1;18385
9;0.375;;(10, 3);;(19, 12);1;18386
9;0.375;;(10, 3);;(19, 12);1;18387
9;0.375;;(10, 3);;(19, 12);1;18388
9;0.375;;(10, 3);;(19, 12);1;18389
9;0.375;;(10, 3);;(19, 12);1;18390
9;0.375;;(10, 3);;(19, 12);1;18391
9;0.375;;(10, 3);;(19, 12);1;18392
9;0.375;;(10, 3);;(19, 12);1;18393
9;0.375;;(10, 3);;(19, 12);1;18394
9;0.375;;(10, 3);;(19, 12);1;18395
9;0.375;;(10, 3);;(19, 12);1;18396
9;0.375;;(10, 3);;(19, 12);1;18397
9;0.375;;(10, 3);;(19, 12);1;18398
9;0.375;;(10, 3);;(19, 12);1;18399
9;0.375;;(10, 3);;(19, 12);1;18400
9;0.375;;(10, 3);;(19, 12);1;18401
9;0.375;;(10, 3);;(19, 12);1;18402
9;0.375;;(10, 3);;(19, 12);1;18403
9;0.375;;(10, 3);;(19, 12);1;18404
9;0.375;;(10, 3);;(19, 12);1;18405
9;0.375;;(10, 3);;(19, 12);1;18406
9;0.375;;(10, 3);;(19, 12);1;18407
9;0.375;;(10, 3);;(19, 12);1;18408
9;0.375;;(10, 3);;(19, 12);1;18409
9;0.375;;(10, 3);;(19, 12);1;18410
9;0.375;;(10, 3);;(19, 12);1;18411
9;0.375;;(10, 3);;(19, 12);1;18412
9;0.375;;(10, 3);;(19, 12);1;18413
9;0.375;;(10, 3);;(19, 12);1;18414
9;0.375;;(10, 3);;(19, 12);1;18415
9;0.375;;(10, 3);;(19, 12);1;18416
9;0.375;;(10, 3);;(19, 12);1;18417
9;0.375;;(10, 3);;(19, 12);1;18418
9;0.375;;(10, 3);;(19, 12);1;18419
9;0.375;;(10, 3);;(19, 12);1;18420
9;0.375;;(10, 3);;(19, 12);1;18421
9;0.375;;(10, 3);;(19, 12);1;18422
9;0.375;;(10, 3);;(19, 12);1;18423
9;0.375;;(10, 3);;(19, 12);1;18424
9;0.375;;(10, 3);;(19, 12);1;18425
9;0.375;;(10, 3);;(19, 12);1;18426
9;0.375;;(10, 3);;(19, 12);1;18427
9;0.375;;(10, 3);;(19, 12);1;18428
9;0.375;;(10, 3);;(19, 12);1;18429
9;0.375;;(10, 3);;(19, 12);1;18430
9;0.375;;(10, 3);;(19, 12);1;18431
9;0.375;;(10, 3);;(19, 12);1;18432
9;0.375;;(10, 3);;(19, 12);1;18433
9;0.375;;(10, 3);;(19, 12);1;18434
9;0.375;;(10, 3);;(19, 12);1;18435
9;0.375;;(10, 3);;(19, 12);1;18436
9;0.375;;(10, 3);;(19, 12);1;18437
9;0.375;;(10, 3);;(19, 12);1;18438
9;0.375;;(10, 3);;(19, 12);1;18439
9;0.375;;(10, 3);;(19, 12);1;18440
9;0.375;;(10, 3);;(19, 12);1;18441
9;0.375;;(10, 3);;(19, 12);1;18442
9;0.375;;(10, 3);;(19, 12);1;18443
9;0.375;;(10, 3);;(19, 12);1;18444
9;0.375;;(10, 3);;(19, 12);1;18445
9;0.375;;(10, 3);;(19, 12);1;18446
9;0.375;;(10, 3);;(19, 12);1;18447
9;0.375;;(10, 3);;(19, 12);1;18448
9;0.375;;(10, 3);;(19, 12);1;18449
9;0.375;;(10, 3);;(19, 12);1;18450
9;0.375;;(10, 3);;(19, 12);1;18451
9;0.375;;(10, 3);;(19, 12);1;18452
9;0.375;;(10, 3);;(19, 12);1;18453
9;0.375;;(10, 3);;(19, 12);1;18454
9;0.375;;(10, 3);;(19, 12);1;18455
9;0.375;;(10, 3);;(19, 12);1;18456
9;0.375;;(10, 3);;(19, 12);1;18457
9;0.375;;(10, 3);;(19, 12);1;18458
9;0.375;;(10, 3);;(19, 12);1;18459
9;0.375;;(10, 3);;(19, 12);1;18460
9;0.375;;(10, 3);;(19, 12);1;18461
9;0.375;;(10, 3);;(19, 12);1;18462
9;0.375;;(10, 3);;(19, 12);1;18463
9;0.375;;(10, 3);;(19, 12);1;18464
9;0.375;;(10, 3);;(19, 12);1;18465
9;0.375;;(10, 3);;(19, 12);1;18466
9;0.375;;(10, 3);;(19, 12);1;18467
9;0.375;;(10, 3);;(19, 12);1;18468
9;0.375;;(10, 3);;(19, 12);1;18469
9;0.375;;(10, 3);;(19, 12);1;18470
9;0.375;;(10, 3);;(19, 12);1;18471
9;0.375;;(10, 3);;(19, 12);1;18472
9;0.375;;(10, 3);;(19, 12);1;18473
9;0.375;;(10, 3);;(19, 12);1;18474
9;0.375;;(10, 3);;(19, 12);1;18475
9;0.375;;(10, 3);;(19, 12);1;18476
9;0.375;;(10, 3);;(19, 12);1;18477
9;0.375;;(10, 3);;(19, 12);1;18478
9;0.375;;(10, 3);;(19, 12);1;18479
9;0.375;;(10, 3);;(19, 12);1;18480
9;0.375;;(10, 3);;(19, 12);1;18481
9;0.375;;(10, 3);;(19, 12);1;18482
9;0.375;;(10, 3);;(19, 12);1;18483
9;0.375;;(10, 3);;(19, 12);1;18484
9;0.375;;(10, 3);;(19, 12);1;18485
9;0.375;;(10, 3);;(19, 12);1;18486
9;0.375;;(10, 3);;(19, 12);1;18487
9;0.375;;(10, 3);;(19, 12);1;18488
9;0.375;;(10, 3);;(19, 12);1;18489
9;0.375;;(10, 3);;(19, 12);1;18490
9;0.375;;(10, 3);;(19, 12);1;18491
9;0.375;;(10, 3);;(19, 12);1;18492
9;0.375;;(10, 3);;(19, 12);1;18493
9;0.375;;(10, 3);;(19, 12);1;18494
9;0.375;;(10, 3);;(19, 12);1;18495
9;0.375;;(10, 3);;(19, 12);1;18496
9;0.375;;(10, 3);;(19, 12);1;18497
9;0.375;;(10, 3);;(19, 12);1;18498
9;0.375;;(10, 3);;(19, 12);1;18499
9;0.375;;(10, 3);;(19, 12);1;18500
9;0.375;;(10, 3);;(19, 12);1;18501
9;0.375;;(10, 3);;(19, 12);1;18502
9;0.375;;(10, 3);;(19, 12);1;18503
9;0.375;;(10, 3);;(19, 12);1;18504
9;0.375;;(10, 3);;(19, 12);1;18505
9;0.375;;(10, 3);;(19, 12);1;18506
9;0.375;;(10, 3);;(19, 12);1;18507
9;0.375;;(10, 3);;(19, 12);1;18508
9;0.375;;(10, 3);;(19, 12);1;18509
9;0.375;;(10, 3);;(19, 12);1;18510
9;0.375;;(10, 3);;(19, 12);1;18511
9;0.375;;(10, 3);;(19, 12);1;18512
9;0.375;;(10, 3);;(19, 12);1;18513
9;0.375;;(10, 3);;(19, 12);1;18514
9;0.375;;(10, 3);;(19, 12);1;18515
9;0.375;;(10, 3);;(19, 12);1;18516
9;0.375;;(10, 3);;(19, 12);1;18517
9;0.375;;(10, 3);;(19, 12);1;18518
9;0.375;;(10, 3);;(19, 12);1;18519
9;0.375;;(10, 3);;(19, 12);1;18520
9;0.375;;(10, 3);;(19, 12);1;18521
9;0.375;;(10, 3);;(19, 12);1;18522
9;0.375;;(10, 3);;(19, 12);1;18523
9;0.375;;(10, 3);;(19, 12);1;18524
9;0.375;;(10, 3);;(19, 12);1;18525
9;0.375;;(10, 3);;(19, 12);1;18526
9;0.375;;(10, 3);;(19, 12);1;18527
9;0.375;;(10, 3);;(19, 12);1;18528
9;0.375;;(10, 3);;(19, 12);1;18529
9;0.375;;(10, 3);;(19, 12);1;18530
9;0.375;;(10, 3);;(19, 12);1;18531
9;0.375;;(10, 3);;(19, 12);1;18532
9;0.375;;(10, 3);;(19, 12);1;18533
9;0.375;;(10, 3);;(19, 12);1;18534
9;0.375;;(10, 3);;(19, 12);1;18535
9;0.375;;(10, 3);;(19, 12);1;18536
9;0.375;;(10, 3);;(19, 12);1;18537
9;0.375;;(10, 3);;(19, 12);1;18538
9;0.375;;(10, 3);;(19, 12);1;18539
9;0.375;;(10, 3);;(19, 12);1;18540
9;0.375;;(10, 3);;(19, 12);1;18541
9;0.375;;(10, 3);;(19, 12);1;18542
9;0.375;;(10, 3);;(19, 12);1;18543
9;0.375;;(10, 3);;(19, 12);1;18544
9;0.375;;(10, 3);;(19, 12);1;18545
9;0.375;;(10, 3);;(19, 12);1;18546
9;0.375;;(10, 3);;(19, 12);1;18547
9;0.375;;(10, 3);;(19, 12);1;18548
9;0.375;;(10, 3);;(19, 12);1;18549
9;0.375;;(10, 3);;(19, 12);1;18550
9;0.375;;(10, 3);;(19, 12);1;18551
9;0.375;;(10, 3);;(19, 12);1;18552
9;0.375;;(10, 3);;(19, 12);1;18553
9;0.375;;(10, 3);;(19, 12);1;18554
9;0.375;;(10, 3);;(19, 12);1;18555
9;0.375;;(10, 3);;(19, 12);1;18556
9;0.375;;(10, 3);;(19, 12);1;18557
9;0.375;;(10, 3);;(19, 12);1;18558
9;0.375;;(10, 3);;(19, 12);1;18559
9;0.375;;(10, 3);;(19, 12);1;18560
9;0.375;;(10, 3);;(19, 12);1;18561
9;0.375;;(10, 3);;(19, 12);1;18562
9;0.375;;(10, 3);;(19, 12);1;18563
9;0.375;;(10, 3);;(19, 12);1;18564
9;0.375;;(10, 3);;(19, 12);1;18565
9;0.375;;(10, 3);;(19, 12);1;18566
9;0.375;;(10, 3);;(19, 12);1;18567
9;0.375;;(10, 3);;(19, 12);1;18568
9;0.375;;(10, 3);;(19, 12);1;18569
9;0.375;;(10, 3);;(19, 12);1;18570
9;0.375;;(10, 3);;(19, 12);1;18571
9;0.375;;(10, 3);;(19, 12);1;18572
9;0.375;;(10, 3);;(19, 12);1;18573
9;0.375;;(10, 3);;(19, 12);1;18574
9;0.375;;(10, 3);;(19, 12);1;18575
9;0.375;;(10, 3);;(19, 12);1;18576
9;0.375;;(10, 3);;(19, 12);1;18577
9;0.375;;(10, 3);;(19, 12);1;18578
9;0.375;;(10, 3);;(19, 12);1;18579
9;0.375;;(10, 3);;(19, 12);1;18580
9;0.375;;(10, 3);;(19, 12);1;18581
9;0.375;;(10, 3);;(19, 12);1;18582
9;0.375;;(10, 3);;(19, 12);1;18583
9;0.375;;(10, 3);;(19, 12);1;18584
9;0.375;;(10, 3);;(19, 12);1;18585
9;0.375;;(10, 3);;(19, 12);1;18586
9;0.375;;(10, 3);;(19, 12);1;18587
9;0.375;;(10, 3);;(19, 12);1;18588
9;0.375;;(10, 3);;(19, 12);1;18589
9;0.375;;(10, 3);;(19, 12);1;18590
9;0.375;;(10, 3);;(19, 12);1;18591
9;0.375;;(10, 3);;(19, 12);1;18592
9;0.375;;(10, 3);;(19, 12);1;18593
9;0.375;;(10, 3);;(19, 12);1;18594
9;0.375;;(10, 3);;(19, 12);1;18595
9;0.375;;(10, 3);;(19, 12);1;18596
9;0.375;;(10, 3);;(19, 12);1;18597
9;0.375;;(10, 3);;(19, 12);1;18598
9;0.375;;(10, 3);;(19, 12);1;18599
9;0.375;;(10, 3);;(19, 12);1;18600
9;0.375;;(10, 3);;(19, 12);1;18601
9;0.375;;(10, 3);;(19, 12);1;18602
9;0.375;;(10, 3);;(19, 12);1;18603
9;0.375;;(10, 3);;(19, 12);1;18604
9;0.375;;(10, 3);;(19, 12);1;18605
9;0.375;;(10, 3);;(19, 12);1;18606
9;0.375;;(10, 3);;(19, 12);1;18607
9;0.375;;(10, 3);;(19, 12);1;18608
9;0.375;;(10, 3);;(19, 12);1;18609
9;0.375;;(10, 3);;(19, 12);1;18610
9;0.375;;(10, 3);;(19, 12);1;18611
9;0.375;;(10, 3);;(19, 12);1;18612
9;0.375;;(10, 3);;(19, 12);1;18613
9;0.375;;(10, 3);;(19, 12);1;18614
9;0.375;;(10, 3);;(19, 12);1;18615
9;0.375;;(10, 3);;(19, 12);1;18616
9;0.375;;(10, 3);;(19, 12);1;18617
9;0.375;;(10, 3);;(19, 12);1;18618
9;0.375;;(10, 3);;(19, 12);1;18619
9;0.375;;(10, 3);;(19, 12);1;18620
9;0.375;;(10, 3);;(19, 12);1;18621
9;0.375;;(10, 3);;(19, 12);1;18622
9;0.375;;(10, 3);;(19, 12);1;18623
9;0.375;;(10, 3);;(19, 12);1;18624
9;0.375;;(10, 3);;(19, 12);1;18625
9;0.375;;(10, 3);;(19, 12);1;18626
9;0.375;;(10, 3);;(19, 12);1;18627
9;0.375;;(10, 3);;(19, 12);1;18628
9;0.375;;(10, 3);;(19, 12);1;18629
9;0.375;;(10, 3);;(19, 12);1;18630
9;0.375;;(10, 3);;(19, 12);1;18631
9;0.375;;(10, 3);;(19, 12);1;18632
9;0.375;;(10, 3);;(19, 12);1;18633
9;0.375;;(10, 3);;(19, 12);1;18634
9;0.375;;(10, 3);;(19, 12);1;18635
9;0.375;;(10, 3);;(19, 12);1;18636
9;0.375;;(10, 3);;(19, 12);1;18637
9;0.375;;(10, 3);;(19, 12);1;18638
9;0.375;;(10, 3);;(19, 12);1;18639
9;0.375;;(10, 3);;(19, 12);1;18640
9;0.375;;(10, 3);;(19, 12);1;18641
9;0.375;;(10, 3);;(19, 12);1;18642
9;0.375;;(10, 3);;(19, 12);1;18643
9;0.375;;(10, 3);;(19, 12);1;18644
9;0.375;;(10, 3);;(19, 12);1;18645
9;0.375;;(10, 3);;(19, 12);1;18646
9;0.375;;(10, 3);;(19, 12);1;18647
9;0.375;;(10, 3);;(19, 12);1;18648
9;0.375;;(10, 3);;(19, 12);1;18649
9;0.375;;(10, 3);;(19, 12);1;18650
9;0.375;;(10, 3);;(19, 12);1;18651
9;0.375;;(10, 3);;(19, 12);1;18652
9;0.375;;(10, 3);;(19, 12);1;18653
9;0.375;;(10, 3);;(19, 12);1;18654
9;0.375;;(10, 3);;(19, 12);1;18655
9;0.375;;(10, 3);;(19, 12);1;18656
9;0.375;;(10, 3);;(19, 12);1;18657
9;0.375;;(10, 3);;(19, 12);1;18658
9;0.375;;(10, 3);;(19, 12);1;18659
9;0.375;;(10, 3);;(19, 12);1;18660
9;0.375;;(10, 3);;(19, 12);1;18661
9;0.375;;(10, 3);;(19, 12);1;18662
9;0.375;;(10, 3);;(19, 12);1;18663
9;0.375;;(10, 3);;(19, 12);1;18664
9;0.375;;(10, 3);;(19, 12);1;18665
9;0.375;;(10, 3);;(19, 12);1;18666
9;0.375;;(10, 3);;(19, 12);1;18667
9;0.375;;(10, 3);;(19, 12);1;18668
9;0.375;;(10, 3);;(19, 12);1;18669
9;0.375;;(10, 3);;(19, 12);1;18670
9;0.375;;(10, 3);;(19, 12);1;18671
9;0.375;;(10, 3);;(19, 12);1;18672
9;0.375;;(10, 3);;(19, 12);1;18673
9;0.375;;(10, 3);;(19, 12);1;18674
9;0.375;;(10, 3);;(19, 12);1;18675
9;0.375;;(10, 3);;(19, 12);1;18676
9;0.375;;(10, 3);;(19, 12);1;18677
9;0.375;;(10, 3);;(19, 12);1;18678
9;0.375;;(10, 3);;(19, 12);1;18679
9;0.375;;(10, 3);;(19, 12);1;18680
9;0.375;;(10, 3);;(19, 12);1;18681
9;0.375;;(10, 3);;(19, 12);1;18682
9;0.375;;(10, 3);;(19, 12);1;18683
9;0.375;;(10, 3);;(19, 12);1;18684
9;0.375;;(10, 3);;(19, 12);1;18685
9;0.375;;(10, 3);;(19, 12);1;18686
9;0.375;;(10, 3);;(19, 12);1;18687
9;0.375;;(10, 3);;(19, 12);1;18688
9;0.375;;(10, 3);;(19, 12);1;18689
9;0.375;;(10, 3);;(19, 12);1;18690
9;0.375;;(10, 3);;(19, 12);1;18691
9;0.375;;(10, 3);;(19, 12);1;18692
9;0.375;;(10, 3);;(19, 12);1;18693
9;0.375;;(10, 3);;(19, 12);1;18694
9;0.375;;(10, 3);;(19, 12);1;18695
9;0.375;;(10, 3);;(19, 12);1;18696
9;0.375;;(10, 3);;(19, 12);1;18697
9;0.375;;(10, 3);;(19, 12);1;18698
9;0.375;;(10, 3);;(19, 12);1;18699
9;0.375;;(10, 3);;(19, 12);1;18700
9;0.375;;(10, 3);;(19, 12);1;18701
9;0.375;;(10, 3);;(19, 12);1;18702
9;0.375;;(10, 3);;(19, 12);1;18703
9;0.375;;(10, 3);;(19, 12);1;18704
9;0.375;;(10, 3);;(19, 12);1;18705
9;0.375;;(10, 3);;(19, 12);1;18706
9;0.375;;(10, 3);;(19, 12);1;18707
9;0.375;;(10, 3);;(19, 12);1;18708
9;0.375;;(10, 3);;(19, 12);1;18709
9;0.375;;(10, 3);;(19, 12);1;18710
9;0.375;;(10, 3);;(19, 12);1;18711
9;0.375;;(10, 3);;(19, 12);1;18712
9;0.375;;(10, 3);;(19, 12);1;18713
9;0.375;;(10, 3);;(19, 12);1;18714
9;0.375;;(10, 3);;(19, 12);1;18715
9;0.375;;(10, 3);;(19, 12);1;18716
9;0.375;;(10, 3);;(19, 12);1;18717
9;0.375;;(10, 3);;(19, 12);1;18718
9;0.375;;(10, 3);;(19, 12);1;18719
9;0.375;;(10, 3);;(19, 12);1;18720
9;0.375;;(10, 3);;(19, 12);1;18721
9;0.375;;(10, 3);;(19, 12);1;18722
9;0.375;;(10, 3);;(19, 12);1;18723
9;0.375;;(10, 3);;(19, 12);1;18724
9;0.375;;(10, 3);;(19, 12);1;18725
9;0.375;;(10, 3);;(19, 12);1;18726
9;0.375;;(10, 3);;(19, 12);1;18727
9;0.375;;(10, 3);;(19, 12);1;18728
9;0.375;;(10, 3);;(19, 12);1;18729
9;0.375;;(10, 3);;(19, 12);1;18730
9;0.375;;(10, 3);;(19, 12);1;18731
9;0.375;;(10, 3);;(19, 12);1;18732
9;0.375;;(10, 3);;(19, 12);1;18733
9;0.375;;(10, 3);;(19, 12);1;18734
9;0.375;;(10, 3);;(19, 12);1;18735
9;0.375;;(10, 3);;(19, 12);1;18736
9;0.375;;(10, 3);;(19, 12);1;18737
9;0.375;;(10, 3);;(19, 12);1;18738
9;0.375;;(10, 3);;(19, 12);1;18739
9;0.375;;(10, 3);;(19, 12);1;18740
9;0.375;;(10, 3);;(19, 12);1;18741
9;0.375;;(10, 3);;(19, 12);1;18742
9;0.375;;(10, 3);;(19, 12);1;18743
9;0.375;;(10, 3);;(19, 12);1;18744
9;0.375;;(10, 3);;(19, 12);1;18745
9;0.375;;(10, 3);;(19, 12);1;18746
9;0.375;;(10, 3);;(19, 12);1;18747
9;0.375;;(10, 3);;(19, 12);1;18748
9;0.375;;(10, 3);;(19, 12);1;18749
9;0.375;;(10, 3);;(19, 12);1;18750
9;0.375;;(10, 3);;(19, 12);1;18751
9;0.375;;(10, 3);;(19, 12);1;18752
9;0.375;;(10, 3);;(19, 12);1;18753
9;0.375;;(10, 3);;(19, 12);1;18754
9;0.375;;(10, 3);;(19, 12);1;18755
9;0.375;;(10, 3);;(19, 12);1;18756
9;0.375;;(10, 3);;(19, 12);1;18757
9;0.375;;(10, 3);;(19, 12);1;18758
9;0.375;;(10, 3);;(19, 12);1;18759
9;0.375;;(10, 3);;(19, 12);1;18760
9;0.375;;(10, 3);;(19, 12);1;18761
9;0.375;;(10, 3);;(19, 12);1;18762
9;0.375;;(10, 3);;(19, 12);1;18763
9;0.375;;(10, 3);;(19, 12);1;18764
9;0.375;;(10, 3);;(19, 12);1;18765
9;0.375;;(10, 3);;(19, 12);1;18766
9;0.375;;(10, 3);;(19, 12);1;18767
9;0.375;;(10, 3);;(19, 12);1;18768
9;0.375;;(10, 3);;(19, 12);1;18769
9;0.375;;(10, 3);;(19, 12);1;18770
